month,c_resid,indic_to,geo_layer,Year,Value
M12,DOM,LSTY,NUT2,2021,4761862.0
M12,DOM,LSTY,NUT2,2022,5862832.0
M12,DOM,LSTY,NUT2,2023,7155507.0
M12,DOM,LSTY,[EU27_2020],2018,3272689.0
M12,DOM,LSTY,[EU27_2020],2019,4035065.0
M12,DOM,LSTY,[EU27_2020],2020,2576447.0
M12,DOM,LSTY,[EU27_2020],2021,4645862.0
M12,DOM,LSTY,[EU27_2020],2022,5754396.0
M12,DOM,LSTY,[EU27_2020],2023,7030162.0
M12,DOM,NGT_SP,Country,2018,10022388.0
M12,DOM,NGT_SP,Country,2019,12068436.0
M12,DOM,NGT_SP,Country,2020,7317674.0
M12,DOM,NGT_SP,Country,2021,13695128.0
M12,DOM,NGT_SP,Country,2022,17090029.0
M12,DOM,NGT_SP,Country,2023,21204204.0
M12,DOM,NGT_SP,NUT1,2018,10022388.0
M12,DOM,NGT_SP,NUT1,2019,12068436.0
M12,DOM,NGT_SP,NUT1,2020,7317674.0
M12,DOM,NGT_SP,NUT1,2021,13695128.0
M12,DOM,NGT_SP,NUT1,2022,17090029.0
M12,DOM,NGT_SP,NUT1,2023,21204204.0
M12,DOM,NGT_SP,NUT2,2018,10022388.0
M12,DOM,NGT_SP,NUT2,2019,12068436.0
M12,DOM,NGT_SP,NUT2,2020,7317674.0
M12,DOM,NGT_SP,NUT2,2021,13695128.0
M12,DOM,NGT_SP,NUT2,2022,17090029.0
M12,DOM,NGT_SP,NUT2,2023,21204204.0
M12,DOM,NGT_SP,[EU27_2020],2018,9826464.0
M12,DOM,NGT_SP,[EU27_2020],2019,11840381.0
M12,DOM,NGT_SP,[EU27_2020],2020,6918391.0
M12,DOM,NGT_SP,[EU27_2020],2021,13355099.0
M12,DOM,NGT_SP,[EU27_2020],2022,16771638.0
M12,DOM,NGT_SP,[EU27_2020],2023,20832272.0
M12,DOM,STY,Country,2018,1150745.0
M12,DOM,STY,Country,2019,1421309.0
M12,DOM,STY,Country,2020,806080.0
M12,DOM,STY,Country,2021,1532080.0
M12,DOM,STY,Country,2022,1911408.0
M12,DOM,STY,Country,2023,2471681.0
M12,DOM,STY,NUT1,2018,1150745.0
M12,DOM,STY,NUT1,2019,1421309.0
M12,DOM,STY,NUT1,2020,806080.0
M12,DOM,STY,NUT1,2021,1532080.0
M12,DOM,STY,NUT1,2022,1911408.0
M12,DOM,STY,NUT1,2023,2471681.0
M12,DOM,STY,NUT2,2018,1150745.0
M12,DOM,STY,NUT2,2019,1421309.0
M12,DOM,STY,NUT2,2020,806080.0
M12,DOM,STY,NUT2,2021,1532080.0
M12,DOM,STY,NUT2,2022,1911408.0
M12,DOM,STY,NUT2,2023,2471681.0
M12,DOM,STY,[EU27_2020],2018,1132414.0
M12,DOM,STY,[EU27_2020],2019,1399348.0
M12,DOM,STY,[EU27_2020],2020,773352.0
M12,DOM,STY,[EU27_2020],2021,1501158.0
M12,DOM,STY,[EU27_2020],2022,1881933.0
M12,DOM,STY,[EU27_2020],2023,2435112.0
M12,FOR,LSTY,Country,2018,5508941.0
M12,FOR,LSTY,Country,2019,6377092.0
M12,FOR,LSTY,Country,2020,1299597.0
M12,FOR,LSTY,Country,2021,4440542.0
M12,FOR,LSTY,Country,2022,7153078.0
M12,FOR,LSTY,Country,2023,8772358.0
M12,FOR,LSTY,NUT1,2018,5508941.0
M12,FOR,LSTY,NUT1,2019,6377092.0
M12,FOR,LSTY,NUT1,2020,1299597.0
M12,FOR,LSTY,NUT1,2021,4440542.0
M12,FOR,LSTY,NUT1,2022,7153078.0
M12,FOR,LSTY,NUT1,2023,8772358.0
M12,FOR,LSTY,NUT2,2018,5508941.0
M12,FOR,LSTY,NUT2,2019,6377092.0
M12,FOR,LSTY,NUT2,2020,1299597.0
M12,FOR,LSTY,NUT2,2021,4440542.0
M12,FOR,LSTY,NUT2,2022,7153078.0
M12,FOR,LSTY,NUT2,2023,8772358.0
M12,FOR,LSTY,[EU27_2020],2018,5292497.0
M12,FOR,LSTY,[EU27_2020],2019,6139875.0
M12,FOR,LSTY,[EU27_2020],2020,1221702.0
M12,FOR,LSTY,[EU27_2020],2021,4269354.0
M12,FOR,LSTY,[EU27_2020],2022,6890800.0
M12,FOR,LSTY,[EU27_2020],2023,8442534.0
M12,FOR,NGT_SP,Country,2018,16051458.0
M12,FOR,NGT_SP,Country,2019,18201094.0
M12,FOR,NGT_SP,Country,2020,2850290.0
M12,FOR,NGT_SP,Country,2021,11645129.0
M12,FOR,NGT_SP,Country,2022,19999123.0
M12,FOR,NGT_SP,Country,2023,25445901.0
M12,FOR,NGT_SP,NUT1,2018,16051458.0
M12,FOR,NGT_SP,NUT1,2019,18201094.0
M12,FOR,NGT_SP,NUT1,2020,2850290.0
M12,FOR,NGT_SP,NUT1,2021,11645129.0
M12,FOR,NGT_SP,NUT1,2022,19999123.0
M12,FOR,NGT_SP,NUT1,2023,25445901.0
M12,FOR,NGT_SP,NUT2,2018,16051458.0
M12,FOR,NGT_SP,NUT2,2019,18201094.0
M12,FOR,NGT_SP,NUT2,2020,2850290.0
M12,FOR,NGT_SP,NUT2,2021,11645129.0
M12,FOR,NGT_SP,NUT2,2022,19999123.0
M12,FOR,NGT_SP,NUT2,2023,25445901.0
M12,FOR,NGT_SP,[EU27_2020],2018,15414021.0
M12,FOR,NGT_SP,[EU27_2020],2019,17523751.0
M12,FOR,NGT_SP,[EU27_2020],2020,2660733.0
M12,FOR,NGT_SP,[EU27_2020],2021,11178685.0
M12,FOR,NGT_SP,[EU27_2020],2022,19245378.0
M12,FOR,NGT_SP,[EU27_2020],2023,24464399.0
M12,FOR,STY,Country,2018,1411272.0
M12,FOR,STY,Country,2019,1634094.0
M12,FOR,STY,Country,2020,185071.0
M12,FOR,STY,Country,2021,934277.0
M12,FOR,STY,Country,2022,1619720.0
M12,FOR,STY,Country,2023,2098726.0
M12,FOR,STY,NUT1,2018,1411272.0
M12,FOR,STY,NUT1,2019,1634094.0
M12,FOR,STY,NUT1,2020,185071.0
M12,FOR,STY,NUT1,2021,934277.0
M12,FOR,STY,NUT1,2022,1619720.0
M12,FOR,STY,NUT1,2023,2098726.0
M12,FOR,STY,NUT2,2018,1411272.0
M12,FOR,STY,NUT2,2019,1634094.0
M12,FOR,STY,NUT2,2020,185071.0
M12,FOR,STY,NUT2,2021,934277.0
M12,FOR,STY,NUT2,2022,1619720.0
M12,FOR,STY,NUT2,2023,2098726.0
M12,FOR,STY,[EU27_2020],2018,1345684.0
M12,FOR,STY,[EU27_2020],2019,1563624.0
M12,FOR,STY,[EU27_2020],2020,171960.0
M12,FOR,STY,[EU27_2020],2021,893514.0
M12,FOR,STY,[EU27_2020],2022,1548701.0
M12,FOR,STY,[EU27_2020],2023,2006631.0
